ITEM_NAME_MIRASTONE_001;Miralito Piro
ITEM_NAME_MIRASTONE_097_LC09;3221225472
ITEM_NAME_MIRASTONE_098;Miralito Alma obscurífuga↑↑
ITEM_NAME_MIRASTONE_098_LC01;miralito Alma obscurífuga↑↑
ITEM_NAME_MIRASTONE_098_LC02;del
ITEM_NAME_MIRASTONE_098_LC03;el
ITEM_NAME_MIRASTONE_098_LC04;un
ITEM_NAME_MIRASTONE_098_LC05;miralitos Alma obscurífuga↑↑
ITEM_NAME_MIRASTONE_098_LC06;3221225472
ITEM_NAME_MIRASTONE_098_LC07;3221225472
ITEM_NAME_MIRASTONE_098_LC08;3221225472
ITEM_NAME_MIRASTONE_098_LC09;3221225472
ITEM_NAME_MIRASTONE_099;Miralito Alma obscurífuga↑↑↑
ITEM_NAME_MIRASTONE_099_LC01;miralito Alma obscurífuga↑↑↑
ITEM_NAME_MIRASTONE_099_LC02;del
ITEM_NAME_MIRASTONE_099_LC03;el
ITEM_NAME_MIRASTONE_099_LC04;un
ITEM_NAME_MIRASTONE_099_LC05;miralitos Alma obscurífuga↑↑↑
ITEM_NAME_MIRASTONE_099_LC06;3221225472
ITEM_NAME_MIRASTONE_099_LC07;3221225472
ITEM_NAME_MIRASTONE_099_LC08;3221225472
ITEM_NAME_MIRASTONE_099_LC09;3221225472
ITEM_NAME_MIRASTONE_100;Miralito Todas resistencias↑
ITEM_NAME_MIRASTONE_100_LC01;miralito Todas resistencias↑
ITEM_NAME_MIRASTONE_100_LC02;del
ITEM_NAME_MIRASTONE_100_LC03;el
ITEM_NAME_MIRASTONE_100_LC04;un
ITEM_NAME_MIRASTONE_100_LC05;miralitos Todas resistencias↑
ITEM_NAME_MIRASTONE_100_LC06;3221225472
ITEM_NAME_MIRASTONE_100_LC07;3221225472
ITEM_NAME_MIRASTONE_100_LC08;3221225472
ITEM_NAME_MIRASTONE_100_LC09;3221225472
ITEM_NAME_MIRASTONE_101;Miralito Antiaturdimiento
ITEM_NAME_MIRASTONE_101_LC01;miralito Antiaturdimiento
ITEM_NAME_MIRASTONE_101_LC02;del
ITEM_NAME_MIRASTONE_101_LC03;el
ITEM_NAME_MIRASTONE_101_LC04;un
ITEM_NAME_MIRASTONE_101_LC05;miralitos Antiaturdimiento
ITEM_NAME_MIRASTONE_101_LC06;3221225472
ITEM_NAME_MIRASTONE_101_LC07;3221225472
ITEM_NAME_MIRASTONE_101_LC08;3221225472
ITEM_NAME_MIRASTONE_101_LC09;3221225472
ITEM_NAME_MIRASTONE_102;Miralito Resistencia a Veneno
ITEM_NAME_MIRASTONE_102_LC01;miralito Resistencia a Veneno
ITEM_NAME_MIRASTONE_102_LC02;del
ITEM_NAME_MIRASTONE_102_LC03;el
ITEM_NAME_MIRASTONE_102_LC04;un
ITEM_NAME_MIRASTONE_102_LC05;miralitos Resistencia a Veneno
ITEM_NAME_MIRASTONE_102_LC06;3221225472
ITEM_NAME_MIRASTONE_102_LC07;3221225472
ITEM_NAME_MIRASTONE_102_LC08;3221225472
ITEM_NAME_MIRASTONE_102_LC09;3221225472
ITEM_NAME_MIRASTONE_103;Miralito Resistencia a Sueño
ITEM_NAME_MIRASTONE_103_LC01;miralito Resistencia a Sueño
ITEM_NAME_MIRASTONE_103_LC02;del
ITEM_NAME_MIRASTONE_103_LC03;el
ITEM_NAME_MIRASTONE_103_LC04;un
ITEM_NAME_MIRASTONE_103_LC05;miralitos Resistencia a Sueño
ITEM_NAME_MIRASTONE_103_LC06;3221225472
ITEM_NAME_MIRASTONE_103_LC07;3221225472
ITEM_NAME_MIRASTONE_103_LC08;3221225472
ITEM_NAME_MIRASTONE_103_LC09;3221225472
ITEM_NAME_MIRASTONE_104;Miralito Resistencia a Confusión
ITEM_NAME_MIRASTONE_104_LC01;miralito Resistencia a Confusión
ITEM_NAME_MIRASTONE_104_LC02;del
ITEM_NAME_MIRASTONE_104_LC03;el
ITEM_NAME_MIRASTONE_104_LC04;un
ITEM_NAME_MIRASTONE_104_LC05;miralitos Resistencia a Confusión
ITEM_NAME_MIRASTONE_104_LC06;3221225472
ITEM_NAME_MIRASTONE_104_LC07;3221225472
ITEM_NAME_MIRASTONE_104_LC08;3221225472
ITEM_NAME_MIRASTONE_104_LC09;3221225472
ITEM_NAME_MIRASTONE_105;Miralito Resistencia a Ceguera
ITEM_NAME_MIRASTONE_105_LC01;miralito Resistencia a Ceguera
ITEM_NAME_MIRASTONE_105_LC02;del
ITEM_NAME_MIRASTONE_105_LC03;el
ITEM_NAME_MIRASTONE_105_LC04;un
ITEM_NAME_MIRASTONE_105_LC05;miralitos Resistencia a Ceguera
ITEM_NAME_MIRASTONE_105_LC06;3221225472
ITEM_NAME_MIRASTONE_105_LC07;3221225472
ITEM_NAME_MIRASTONE_105_LC08;3221225472
ITEM_NAME_MIRASTONE_105_LC09;3221225472
ITEM_NAME_MIRASTONE_106;Miralito Resistencia a Amnesia
ITEM_NAME_MIRASTONE_106_LC01;miralito Resistencia a Amnesia
ITEM_NAME_MIRASTONE_106_LC02;del
ITEM_NAME_MIRASTONE_106_LC03;el
ITEM_NAME_MIRASTONE_106_LC04;un
ITEM_NAME_MIRASTONE_106_LC05;miralitos Resistencia a Amnesia
ITEM_NAME_MIRASTONE_106_LC06;3221225472
ITEM_NAME_MIRASTONE_106_LC07;3221225472
ITEM_NAME_MIRASTONE_106_LC08;3221225472
ITEM_NAME_MIRASTONE_106_LC09;3221225472
ITEM_NAME_MIRASTONE_107;Miralito Resistencia a Locura
ITEM_NAME_MIRASTONE_107_LC01;miralito Resistencia a Locura
ITEM_NAME_MIRASTONE_107_LC02;del
ITEM_NAME_MIRASTONE_107_LC03;el
ITEM_NAME_MIRASTONE_107_LC04;un
ITEM_NAME_MIRASTONE_107_LC05;miralitos Resistencia a Locura
ITEM_NAME_MIRASTONE_107_LC06;3221225472
ITEM_NAME_MIRASTONE_107_LC07;3221225472
ITEM_NAME_MIRASTONE_107_LC08;3221225472
ITEM_NAME_MIRASTONE_107_LC09;3221225472
ITEM_NAME_MIRASTONE_108;Miralito Resistencia a Freno
ITEM_NAME_MIRASTONE_108_LC01;miralito Resistencia a Freno
ITEM_NAME_MIRASTONE_108_LC02;del
ITEM_NAME_MIRASTONE_108_LC03;el
ITEM_NAME_MIRASTONE_108_LC04;un
ITEM_NAME_MIRASTONE_108_LC05;miralitos Resistencia a Freno
ITEM_NAME_MIRASTONE_108_LC06;3221225472
ITEM_NAME_MIRASTONE_108_LC07;3221225472
ITEM_NAME_MIRASTONE_108_LC08;3221225472
ITEM_NAME_MIRASTONE_108_LC09;3221225472
ITEM_NAME_MIRASTONE_109;Miralito Voluntad inalterable
ITEM_NAME_MIRASTONE_109_LC01;miralito Voluntad inalterable
ITEM_NAME_MIRASTONE_109_LC02;del
ITEM_NAME_MIRASTONE_109_LC03;el
ITEM_NAME_MIRASTONE_109_LC04;un
ITEM_NAME_MIRASTONE_109_LC05;miralitos Voluntad inalterable
ITEM_NAME_MIRASTONE_109_LC06;3221225472
ITEM_NAME_MIRASTONE_109_LC07;3221225472
ITEM_NAME_MIRASTONE_109_LC08;3221225472
ITEM_NAME_MIRASTONE_109_LC09;3221225472
ITEM_NAME_MIRASTONE_110;Miralito Espíritu robusto
ITEM_NAME_MIRASTONE_110_LC01;miralito Espíritu robusto
ITEM_NAME_MIRASTONE_110_LC02;del
ITEM_NAME_MIRASTONE_110_LC03;el
ITEM_NAME_MIRASTONE_110_LC04;un
ITEM_NAME_MIRASTONE_110_LC05;miralitos Espíritu robusto
ITEM_NAME_MIRASTONE_110_LC06;3221225472
ITEM_NAME_MIRASTONE_110_LC07;3221225472
ITEM_NAME_MIRASTONE_110_LC08;3221225472
ITEM_NAME_MIRASTONE_110_LC09;3221225472
ITEM_NAME_MIRASTONE_111;Miralito Alma resoluta
ITEM_NAME_MIRASTONE_111_LC01;miralito Alma resoluta
ITEM_NAME_MIRASTONE_111_LC02;del
ITEM_NAME_MIRASTONE_111_LC03;el
ITEM_NAME_MIRASTONE_111_LC04;un
ITEM_NAME_MIRASTONE_111_LC05;miralitos Alma resoluta
ITEM_NAME_MIRASTONE_111_LC06;3221225472
ITEM_NAME_MIRASTONE_111_LC07;3221225472
ITEM_NAME_MIRASTONE_111_LC08;3221225472
ITEM_NAME_MIRASTONE_111_LC09;3221225472
ITEM_NAME_MIRASTONE_112;Miralito Aura inquebrantable
ITEM_NAME_MIRASTONE_112_LC01;miralito Aura inquebrantable
ITEM_NAME_MIRASTONE_112_LC02;del
ITEM_NAME_MIRASTONE_112_LC03;el
ITEM_NAME_MIRASTONE_112_LC04;un
ITEM_NAME_MIRASTONE_112_LC05;miralitos Aura inquebrantable
ITEM_NAME_MIRASTONE_112_LC06;3221225472
ITEM_NAME_MIRASTONE_112_LC07;3221225472
ITEM_NAME_MIRASTONE_112_LC08;3221225472
ITEM_NAME_MIRASTONE_112_LC09;3221225472
ITEM_NAME_MIRASTONE_113;Miralito Vista de águila
ITEM_NAME_MIRASTONE_113_LC01;miralito Vista de águila
ITEM_NAME_MIRASTONE_113_LC02;del
ITEM_NAME_MIRASTONE_113_LC03;el
ITEM_NAME_MIRASTONE_113_LC04;un
ITEM_NAME_MIRASTONE_113_LC05;miralitos Vista de águila
ITEM_NAME_MIRASTONE_113_LC06;3221225472
ITEM_NAME_MIRASTONE_113_LC07;3221225472
ITEM_NAME_MIRASTONE_113_LC08;3221225472
ITEM_NAME_MIRASTONE_113_LC09;3221225472
ITEM_NAME_MIRASTONE_114;Miralito Instinto felino
ITEM_NAME_MIRASTONE_114_LC01;miralito Instinto felino
ITEM_NAME_MIRASTONE_114_LC02;del
ITEM_NAME_MIRASTONE_114_LC03;el
ITEM_NAME_MIRASTONE_114_LC04;un
ITEM_NAME_MIRASTONE_114_LC05;miralitos Instinto felino
ITEM_NAME_MIRASTONE_114_LC06;3221225472
ITEM_NAME_MIRASTONE_114_LC07;3221225472
ITEM_NAME_MIRASTONE_114_LC08;3221225472
ITEM_NAME_MIRASTONE_114_LC09;3221225472
ITEM_NAME_MIRASTONE_115;Miralito Lazo seguro
ITEM_NAME_MIRASTONE_115_LC01;miralito Lazo seguro
ITEM_NAME_MIRASTONE_115_LC02;del
ITEM_NAME_MIRASTONE_115_LC03;el
ITEM_NAME_MIRASTONE_115_LC04;un
ITEM_NAME_MIRASTONE_115_LC05;miralitos Lazo seguro
ITEM_NAME_MIRASTONE_115_LC06;3221225472
ITEM_NAME_MIRASTONE_115_LC07;3221225472
ITEM_NAME_MIRASTONE_115_LC08;3221225472
ITEM_NAME_MIRASTONE_115_LC09;3221225472
ITEM_NAME_MIRASTONE_116;Miralito Camuflaje
ITEM_NAME_MIRASTONE_116_LC01;miralito Camuflaje
ITEM_NAME_MIRASTONE_116_LC02;del
ITEM_NAME_MIRASTONE_116_LC03;el
ITEM_NAME_MIRASTONE_116_LC04;un
ITEM_NAME_MIRASTONE_116_LC05;miralitos Camuflaje
ITEM_NAME_MIRASTONE_116_LC06;3221225472
ITEM_NAME_MIRASTONE_116_LC07;3221225472
ITEM_NAME_MIRASTONE_116_LC08;3221225472
ITEM_NAME_MIRASTONE_116_LC09;3221225472
ITEM_NAME_MIRASTONE_117;Miralito Ojo avizor
ITEM_NAME_MIRASTONE_117_LC01;miralito Ojo avizor
ITEM_NAME_MIRASTONE_117_LC02;del
ITEM_NAME_MIRASTONE_117_LC03;el
ITEM_NAME_MIRASTONE_117_LC04;un
ITEM_NAME_MIRASTONE_117_LC05;miralitos Ojo avizor
ITEM_NAME_MIRASTONE_117_LC06;3221225472
ITEM_NAME_MIRASTONE_117_LC07;3221225472
ITEM_NAME_MIRASTONE_117_LC08;3221225472
ITEM_NAME_MIRASTONE_117_LC09;3221225472
ITEM_NAME_MIRASTONE_118;Miralito Iniciativa
ITEM_NAME_MIRASTONE_118_LC01;miralito Iniciativa
ITEM_NAME_MIRASTONE_118_LC02;del
ITEM_NAME_MIRASTONE_118_LC03;el
ITEM_NAME_MIRASTONE_118_LC04;un
ITEM_NAME_MIRASTONE_118_LC05;miralitos Iniciativa
ITEM_NAME_MIRASTONE_118_LC06;3221225472
ITEM_NAME_MIRASTONE_118_LC07;3221225472
ITEM_NAME_MIRASTONE_118_LC08;3221225472
ITEM_NAME_MIRASTONE_118_LC09;3221225472
ITEM_NAME_MIRASTONE_119;Miralito EXP↑
ITEM_NAME_MIRASTONE_119_LC01;miralito EXP↑
ITEM_NAME_MIRASTONE_119_LC02;del
ITEM_NAME_MIRASTONE_119_LC03;el
ITEM_NAME_MIRASTONE_119_LC04;un
ITEM_NAME_MIRASTONE_119_LC05;miralitos EXP↑
ITEM_NAME_MIRASTONE_119_LC06;3221225472
ITEM_NAME_MIRASTONE_119_LC07;3221225472
ITEM_NAME_MIRASTONE_119_LC08;3221225472
ITEM_NAME_MIRASTONE_119_LC09;3221225472
ITEM_NAME_MIRASTONE_120;Miralito Buscaguiles
ITEM_NAME_MIRASTONE_120_LC01;miralito Buscaguiles
ITEM_NAME_MIRASTONE_120_LC02;del
ITEM_NAME_MIRASTONE_120_LC03;el
ITEM_NAME_MIRASTONE_120_LC04;un
ITEM_NAME_MIRASTONE_120_LC05;miralitos Buscaguiles
ITEM_NAME_MIRASTONE_120_LC06;3221225472
ITEM_NAME_MIRASTONE_120_LC07;3221225472
ITEM_NAME_MIRASTONE_120_LC08;3221225472
ITEM_NAME_MIRASTONE_120_LC09;3221225472
ITEM_NAME_MIRASTONE_121;Miralito Cazatesoros
ITEM_NAME_MIRASTONE_121_LC01;miralito Cazatesoros
ITEM_NAME_MIRASTONE_121_LC02;del
ITEM_NAME_MIRASTONE_121_LC03;el
ITEM_NAME_MIRASTONE_121_LC04;un
ITEM_NAME_MIRASTONE_121_LC05;miralitos Cazatesoros
ITEM_NAME_MIRASTONE_121_LC06;3221225472
ITEM_NAME_MIRASTONE_121_LC07;3221225472
ITEM_NAME_MIRASTONE_121_LC08;3221225472
ITEM_NAME_MIRASTONE_121_LC09;3221225472
ITEM_NAME_MIRASTONE_122;Miralito Paso ruidoso
ITEM_NAME_MIRASTONE_122_LC01;miralito Paso ruidoso
ITEM_NAME_MIRASTONE_122_LC02;del
ITEM_NAME_MIRASTONE_122_LC03;el
ITEM_NAME_MIRASTONE_122_LC04;un
ITEM_NAME_MIRASTONE_122_LC05;miralitos Paso ruidoso
ITEM_NAME_MIRASTONE_122_LC06;3221225472
ITEM_NAME_MIRASTONE_122_LC07;3221225472
ITEM_NAME_MIRASTONE_122_LC08;3221225472
ITEM_NAME_MIRASTONE_122_LC09;3221225472
ITEM_NAME_MIRASTONE_123;Miralito Paso sigiloso
ITEM_NAME_MIRASTONE_123_LC01;miralito Paso sigiloso
ITEM_NAME_MIRASTONE_123_LC02;del
ITEM_NAME_MIRASTONE_123_LC03;el
ITEM_NAME_MIRASTONE_123_LC04;un
ITEM_NAME_MIRASTONE_123_LC05;miralito Paso sigiloso
ITEM_NAME_MIRASTONE_123_LC06;3221225472
ITEM_NAME_MIRASTONE_123_LC07;3221225472
ITEM_NAME_MIRASTONE_123_LC08;3221225472
ITEM_NAME_MIRASTONE_123_LC09;3221225472
ITEM_NAME_MIRASTONE_124;Miralito Marcha regenerativa
ITEM_NAME_MIRASTONE_124_LC01;miralito Marcha regenerativa
ITEM_NAME_MIRASTONE_124_LC02;del
ITEM_NAME_MIRASTONE_124_LC03;el
ITEM_NAME_MIRASTONE_124_LC04;un
ITEM_NAME_MIRASTONE_124_LC05;miralitos Marcha regenerativa
ITEM_NAME_MIRASTONE_124_LC06;3221225472
ITEM_NAME_MIRASTONE_124_LC07;3221225472
ITEM_NAME_MIRASTONE_124_LC08;3221225472
ITEM_NAME_MIRASTONE_124_LC09;3221225472
ITEM_INFO_LONG_MIRASTONE_001;Equipar para obtener el hechizo Piro.
ITEM_INFO_LONG_MIRASTONE_002;Equipar para obtener el hechizo Piro+.
ITEM_INFO_LONG_MIRASTONE_003;Equipar para obtener el hechizo Piro++.
ITEM_INFO_LONG_MIRASTONE_004;Equipar para obtener el hechizo Hielo.
ITEM_INFO_LONG_MIRASTONE_005;Equipar para obtener el hechizo Hielo+.
ITEM_INFO_LONG_MIRASTONE_006;Equipar para obtener el hechizo Hielo++.
ITEM_INFO_LONG_MIRASTONE_007;Equipar para obtener el hechizo Electro.
ITEM_INFO_LONG_MIRASTONE_008;Equipar para obtener el hechizo Electro+.
ITEM_INFO_LONG_MIRASTONE_009;Equipar para obtener el hechizo Electro++.
ITEM_INFO_LONG_MIRASTONE_010;Equipar para obtener el hechizo Aqua.
ITEM_INFO_LONG_MIRASTONE_011;Equipar para obtener el hechizo Aqua+.
ITEM_INFO_LONG_MIRASTONE_012;Equipar para obtener el hechizo Aqua++.
ITEM_INFO_LONG_MIRASTONE_013;Equipar para obtener el hechizo Aero.
ITEM_INFO_LONG_MIRASTONE_014;Equipar para obtener el hechizo Aero+.
ITEM_INFO_LONG_MIRASTONE_015;Equipar para obtener el hechizo Aero++.
ITEM_INFO_LONG_MIRASTONE_016;Equipar para obtener el hechizo Seísmo.
ITEM_INFO_LONG_MIRASTONE_017;Equipar para obtener el hechizo Bio.
ITEM_INFO_LONG_MIRASTONE_018;Equipar para obtener el hechizo Drenaje.
ITEM_INFO_LONG_MIRASTONE_019;Equipar para obtener el hechizo Aspir.
ITEM_INFO_LONG_MIRASTONE_020;Equipar para obtener el hechizo Muerte.
ITEM_INFO_LONG_MIRASTONE_021;Equipar para obtener el hechizo Meteo.
ITEM_INFO_LONG_MIRASTONE_022;Equipar para obtener el hechizo Fulgor.
ITEM_INFO_LONG_MIRASTONE_023;Equipar para obtener el hechizo Sanctus.
ITEM_INFO_LONG_MIRASTONE_024;Equipar para obtener el hechizo Artema.
ITEM_INFO_LONG_MIRASTONE_025;Equipar para obtener el hechizo Cura.
ITEM_INFO_LONG_MIRASTONE_026;Equipar para obtener el hechizo Cura+.
ITEM_INFO_LONG_MIRASTONE_027;Equipar para obtener el hechizo Cura++.
ITEM_INFO_LONG_MIRASTONE_028;Equipar para obtener el hechizo Revitalia.
ITEM_INFO_LONG_MIRASTONE_029;Equipar para obtener el hechizo Esna.
ITEM_INFO_LONG_MIRASTONE_030;Equipar para obtener el hechizo Lázaro.
ITEM_INFO_LONG_MIRASTONE_031;Equipar para obtener el hechizo Lázaro+.
ITEM_INFO_LONG_MIRASTONE_032;Equipar para obtener el hechizo Coraza.
ITEM_INFO_LONG_MIRASTONE_033;Equipar para obtener el hechizo Escudo.
ITEM_INFO_LONG_MIRASTONE_034;Equipar para obtener el hechizo Prisa.
ITEM_INFO_LONG_MIRASTONE_035;Equipar para obtener el hechizo Freno.
ITEM_INFO_LONG_MIRASTONE_036;Equipar para obtener el hechizo Espejo.
ITEM_INFO_LONG_MIRASTONE_037;Equipar para obtener el hechizo Antimagia.
ITEM_INFO_LONG_MIRASTONE_038;Equipar para obtener el hechizo Libra.
ITEM_INFO_LONG_MIRASTONE_039;Equipar para obtener el hechizo Locura.
ITEM_INFO_LONG_MIRASTONE_040;Equipar para obtener el hechizo Bravura.
ITEM_INFO_LONG_MIRASTONE_041;Equipar para obtener el hechizo Fe.
ITEM_INFO_LONG_MIRASTONE_042;Equipar para obtener el hechizo Estabilización.
ITEM_INFO_LONG_MIRASTONE_043;Equipar para obtener el hechizo Estabilización++.
ITEM_INFO_LONG_MIRASTONE_044;Equipar para obtener el hechizo Morfeo.
ITEM_INFO_LONG_MIRASTONE_045;Equipar para obtener el hechizo Confu.
ITEM_INFO_LONG_MIRASTONE_046;Equipar para obtener el hechizo Refulgencia.
ITEM_INFO_LONG_MIRASTONE_047;Equipar para obtener el hechizo Refulgencia+.
ITEM_INFO_LONG_MIRASTONE_048;Equipar para obtener el hechizo Abismo.
ITEM_INFO_LONG_MIRASTONE_049;Equipar para obtener la habilidad VIT↑.
ITEM_INFO_LONG_MIRASTONE_050;Equipar para obtener la habilidad VIT↑↑.
ITEM_INFO_LONG_MIRASTONE_051;Equipar para obtener la habilidad VIT↑↑↑.
ITEM_INFO_LONG_MIRASTONE_052;Equipar para obtener la habilidad Ataque físico↑.
ITEM_INFO_LONG_MIRASTONE_053;Equipar para obtener la habilidad Ataque físico↑↑.
ITEM_INFO_LONG_MIRASTONE_054;Equipar para obtener la habilidad Ataque físico↑↑↑.
ITEM_INFO_LONG_MIRASTONE_055;Equipar para obtener la habilidad Defensa física↑.
ITEM_INFO_LONG_MIRASTONE_056;Equipar para obtener la habilidad Defensa física↑↑.
ITEM_INFO_LONG_MIRASTONE_057;Equipar para obtener la habilidad Defensa física↑↑↑.
ITEM_INFO_LONG_MIRASTONE_058;Equipar para obtener la habilidad Ataque mágico↑.
ITEM_INFO_LONG_MIRASTONE_059;Equipar para obtener la habilidad Ataque mágico↑↑.
ITEM_INFO_LONG_MIRASTONE_060;Equipar para obtener la habilidad Ataque mágico↑↑↑.
ITEM_INFO_LONG_MIRASTONE_061;Equipar para obtener la habilidad Defensa mágica↑.
ITEM_INFO_LONG_MIRASTONE_062;Equipar para obtener la habilidad Defensa mágica↑↑.
ITEM_INFO_LONG_MIRASTONE_063;Equipar para obtener la habilidad Defensa mágica↑↑↑.
ITEM_INFO_LONG_MIRASTONE_064;Equipar para obtener la habilidad Agilidad↑.
ITEM_INFO_LONG_MIRASTONE_065;Equipar para obtener la habilidad Agilidad↑↑.
ITEM_INFO_LONG_MIRASTONE_066;Equipar para obtener la habilidad Agilidad↑↑↑.
ITEM_INFO_LONG_MIRASTONE_067;Equipar para obtener la habilidad Puntería↑.
ITEM_INFO_LONG_MIRASTONE_068;Equipar para obtener la habilidad Puntería↑↑.
ITEM_INFO_LONG_MIRASTONE_069;Equipar para obtener la habilidad Puntería↑↑↑.
ITEM_INFO_LONG_MIRASTONE_070;Equipar para obtener la habilidad Evasión↑.
ITEM_INFO_LONG_MIRASTONE_071;Equipar para obtener la habilidad Evasión↑↑.
ITEM_INFO_LONG_MIRASTONE_072;Equipar para obtener la habilidad Evasión↑↑↑.
ITEM_INFO_LONG_MIRASTONE_073;Equipar para obtener la habilidad Crítico↑.
ITEM_INFO_LONG_MIRASTONE_074;Equipar para obtener la habilidad Crítico↑↑.
ITEM_INFO_LONG_MIRASTONE_075;Equipar para obtener la habilidad Crítico↑↑↑.
ITEM_INFO_LONG_MIRASTONE_076;Equipar para obtener la habilidad Alma ignífuga↑.
ITEM_INFO_LONG_MIRASTONE_077;Equipar para obtener la habilidad Alma ignífuga↑↑.
ITEM_INFO_LONG_MIRASTONE_078;Equipar para obtener la habilidad Alma ignífuga↑↑↑.
ITEM_INFO_LONG_MIRASTONE_079;Equipar para obtener la habilidad Alma frigífuga↑.
ITEM_INFO_LONG_MIRASTONE_080;Equipar para obtener la habilidad Alma frigífuga↑↑.
ITEM_INFO_LONG_MIRASTONE_081;Equipar para obtener la habilidad Alma frigífuga↑↑↑.
ITEM_INFO_LONG_MIRASTONE_082;Equipar para obtener la habilidad Alma electrófuga↑.
ITEM_INFO_LONG_MIRASTONE_083;Equipar para obtener la habilidad Alma electrófuga↑↑.
ITEM_INFO_LONG_MIRASTONE_084;Equipar para obtener la habilidad Alma electrófuga↑↑↑.
ITEM_INFO_LONG_MIRASTONE_085;Equipar para obtener la habilidad Alma hidrófuga↑.
ITEM_INFO_LONG_MIRASTONE_086;Equipar para obtener la habilidad Alma hidrófuga↑↑.
ITEM_INFO_LONG_MIRASTONE_087;Equipar para obtener la habilidad Alma hidrófuga↑↑↑.
ITEM_INFO_LONG_MIRASTONE_088;Equipar para obtener la habilidad Alma aerófuga↑.
ITEM_INFO_LONG_MIRASTONE_089;Equipar para obtener la habilidad Alma aerófuga↑↑.
ITEM_INFO_LONG_MIRASTONE_090;Equipar para obtener la habilidad Alma aerófuga↑↑↑.
ITEM_INFO_LONG_MIRASTONE_091;Equipar para obtener la habilidad Alma terráfuga↑.
ITEM_INFO_LONG_MIRASTONE_092;Equipar para obtener la habilidad Alma terráfuga↑↑.
ITEM_INFO_LONG_MIRASTONE_093;Equipar para obtener la habilidad Alma terráfuga↑↑↑.
ITEM_INFO_LONG_MIRASTONE_094;Equipar para obtener la habilidad Alma lucífuga↑.
ITEM_INFO_LONG_MIRASTONE_095;Equipar para obtener la habilidad Alma lucífuga↑↑.
ITEM_INFO_LONG_MIRASTONE_096;Equipar para obtener la habilidad Alma lucífuga↑↑↑.
ITEM_INFO_LONG_MIRASTONE_097;Equipar para obtener la habilidad Alma obscurífuga↑.
ITEM_INFO_LONG_MIRASTONE_098;Equipar para obtener la habilidad Alma obscurífuga↑↑.
ITEM_INFO_LONG_MIRASTONE_099;Equipar para obtener la habilidad Alma obscurífuga↑↑↑.
ITEM_INFO_LONG_MIRASTONE_100;Equipar para obtener la habilidad Todas resistencias↑.
ITEM_INFO_LONG_MIRASTONE_101;Equipar para obtener la habilidad Antiaturdimiento.
ITEM_INFO_LONG_MIRASTONE_102;Equipar para obtener la habilidad Resistencia a Veneno.
ITEM_INFO_LONG_MIRASTONE_103;Equipar para obtener la habilidad Resistencia a Sueño.
ITEM_INFO_LONG_MIRASTONE_104;Equipar para obtener la habilidad Resistencia a Confusión.
ITEM_INFO_LONG_MIRASTONE_105;Equipar para obtener la habilidad Resistencia a Ceguera.
ITEM_INFO_LONG_MIRASTONE_106;Equipar para obtener la habilidad Resistencia a Amnesia.
ITEM_INFO_LONG_MIRASTONE_107;Equipar para obtener la habilidad Resistencia a Locura.
ITEM_INFO_LONG_MIRASTONE_108;Equipar para obtener la habilidad Resistencia a Freno.
ITEM_INFO_LONG_MIRASTONE_109;Equipar para obtener la habilidad Voluntad inalterable.
ITEM_INFO_LONG_MIRASTONE_110;Equipar para obtener la habilidad Espíritu robusto.
ITEM_INFO_LONG_MIRASTONE_111;Equipar para obtener la habilidad Alma resoluta.
ITEM_INFO_LONG_MIRASTONE_112;Equipar para obtener la habilidad Aura inquebrantable.
ITEM_INFO_LONG_MIRASTONE_113;Equipar para obtener la habilidad Vista de águila.
ITEM_INFO_LONG_MIRASTONE_114;Equipar para obtener la habilidad Instinto felino.
ITEM_INFO_LONG_MIRASTONE_115;Equipar para obtener la habilidad Lazo seguro.
ITEM_INFO_LONG_MIRASTONE_116;Equipar para obtener la habilidad Camuflaje.
ITEM_INFO_LONG_MIRASTONE_117;Equipar para obtener la habilidad Ojo avizor.
ITEM_INFO_LONG_MIRASTONE_118;Equipar para obtener la habilidad Iniciativa.
ITEM_INFO_LONG_MIRASTONE_119;Equipar para obtener la habilidad EXP↑.
ITEM_INFO_LONG_MIRASTONE_120;Equipar para obtener la habilidad Buscaguiles.
ITEM_INFO_LONG_MIRASTONE_121;Equipar para obtener la habilidad Cazatesoros.
ITEM_INFO_LONG_MIRASTONE_122;Equipar para obtener la habilidad Paso sigiloso.
ITEM_INFO_LONG_MIRASTONE_123;Equipar para obtener la habilidad Paso sigiloso.
ITEM_INFO_LONG_MIRASTONE_124;Equipar para obtener la habilidad Marcha regenerativa.
