ITEM_NAME_000;Poción
ITEM_NAME_GARDENGEM_187;3221225472
ITEM_NAME_GARDENGEM_187_LC01;3221225472
ITEM_NAME_GARDENGEM_187_LC02;3221225472
ITEM_NAME_GARDENGEM_187_LC03;el
ITEM_NAME_GARDENGEM_187_LC04;un
ITEM_NAME_GARDENGEM_187_LC05;3221225472
ITEM_NAME_GARDENGEM_187_LC06;3221225472
ITEM_NAME_GARDENGEM_187_LC07;3221225472
ITEM_NAME_GARDENGEM_187_LC08;3221225472
ITEM_NAME_GARDENGEM_187_LC09;3221225472
ITEM_NAME_GARDENGEM_188;3221225472
ITEM_NAME_GARDENGEM_188_LC01;3221225472
ITEM_NAME_GARDENGEM_188_LC02;3221225472
ITEM_NAME_GARDENGEM_188_LC03;el
ITEM_NAME_GARDENGEM_188_LC04;un
ITEM_NAME_GARDENGEM_188_LC05;3221225472
ITEM_NAME_GARDENGEM_188_LC06;3221225472
ITEM_NAME_GARDENGEM_188_LC07;3221225472
ITEM_NAME_GARDENGEM_188_LC08;3221225472
ITEM_NAME_GARDENGEM_188_LC09;3221225472
ITEM_NAME_GARDENGEM_189;3221225472
ITEM_NAME_GARDENGEM_189_LC01;3221225472
ITEM_NAME_GARDENGEM_189_LC02;3221225472
ITEM_NAME_GARDENGEM_189_LC03;el
ITEM_NAME_GARDENGEM_189_LC04;un
ITEM_NAME_GARDENGEM_189_LC05;3221225472
ITEM_NAME_GARDENGEM_189_LC06;3221225472
ITEM_NAME_GARDENGEM_189_LC07;3221225472
ITEM_NAME_GARDENGEM_189_LC08;3221225472
ITEM_NAME_GARDENGEM_189_LC09;3221225472
ITEM_NAME_GARDENGEM_190;3221225472
ITEM_NAME_GARDENGEM_190_LC01;3221225472
ITEM_NAME_GARDENGEM_190_LC02;3221225472
ITEM_NAME_GARDENGEM_190_LC03;el
ITEM_NAME_GARDENGEM_190_LC04;un
ITEM_NAME_GARDENGEM_190_LC05;3221225472
ITEM_NAME_GARDENGEM_190_LC06;3221225472
ITEM_NAME_GARDENGEM_190_LC07;3221225472
ITEM_NAME_GARDENGEM_190_LC08;3221225472
ITEM_NAME_GARDENGEM_190_LC09;3221225472
ITEM_NAME_GARDENGEM_191;3221225472
ITEM_NAME_GARDENGEM_191_LC01;3221225472
ITEM_NAME_GARDENGEM_191_LC02;3221225472
ITEM_NAME_GARDENGEM_191_LC03;3221225472
ITEM_NAME_GARDENGEM_191_LC04;3221225472
ITEM_NAME_GARDENGEM_191_LC05;3221225472
ITEM_NAME_GARDENGEM_191_LC06;3221225472
ITEM_NAME_GARDENGEM_191_LC07;3221225472
ITEM_NAME_GARDENGEM_191_LC08;3221225472
ITEM_NAME_GARDENGEM_191_LC09;3221225472
ITEM_NAME_GARDENGEM_192;3221225472
ITEM_NAME_GARDENGEM_192_LC01;3221225472
ITEM_NAME_GARDENGEM_192_LC02;3221225472
ITEM_NAME_GARDENGEM_192_LC03;el
ITEM_NAME_GARDENGEM_192_LC04;un
ITEM_NAME_GARDENGEM_192_LC05;3221225472
ITEM_NAME_GARDENGEM_192_LC06;3221225472
ITEM_NAME_GARDENGEM_192_LC07;3221225472
ITEM_NAME_GARDENGEM_192_LC08;3221225472
ITEM_NAME_GARDENGEM_192_LC09;3221225472
ITEM_NAME_GARDENGEM_193;3221225472
ITEM_NAME_GARDENGEM_193_LC01;3221225472
ITEM_NAME_GARDENGEM_193_LC02;3221225472
ITEM_NAME_GARDENGEM_193_LC03;el
ITEM_NAME_GARDENGEM_193_LC04;un
ITEM_NAME_GARDENGEM_193_LC05;3221225472
ITEM_NAME_GARDENGEM_193_LC06;3221225472
ITEM_NAME_GARDENGEM_193_LC07;3221225472
ITEM_NAME_GARDENGEM_193_LC08;3221225472
ITEM_NAME_GARDENGEM_193_LC09;3221225472
ITEM_NAME_GARDENGEM_194;3221225472
ITEM_NAME_GARDENGEM_194_LC01;3221225472
ITEM_NAME_GARDENGEM_194_LC02;3221225472
ITEM_NAME_GARDENGEM_194_LC03;el
ITEM_NAME_GARDENGEM_194_LC04;un
ITEM_NAME_GARDENGEM_194_LC05;3221225472
ITEM_NAME_GARDENGEM_194_LC06;3221225472
ITEM_NAME_GARDENGEM_194_LC07;3221225472
ITEM_NAME_GARDENGEM_194_LC08;3221225472
ITEM_NAME_GARDENGEM_194_LC09;3221225472
ITEM_NAME_GARDENGEM_195;3221225472
ITEM_NAME_GARDENGEM_195_LC01;3221225472
ITEM_NAME_GARDENGEM_195_LC02;3221225472
ITEM_NAME_GARDENGEM_195_LC03;el
ITEM_NAME_GARDENGEM_195_LC04;un
ITEM_NAME_GARDENGEM_195_LC05;3221225472
ITEM_NAME_GARDENGEM_195_LC06;3221225472
ITEM_NAME_GARDENGEM_195_LC07;3221225472
ITEM_NAME_GARDENGEM_195_LC08;3221225472
ITEM_NAME_GARDENGEM_195_LC09;3221225472
ITEM_NAME_GARDENGEM_196;3221225472
ITEM_NAME_GARDENGEM_196_LC01;3221225472
ITEM_NAME_GARDENGEM_196_LC02;3221225472
ITEM_NAME_GARDENGEM_196_LC03;el
ITEM_NAME_GARDENGEM_196_LC04;un
ITEM_NAME_GARDENGEM_196_LC05;3221225472
ITEM_NAME_GARDENGEM_196_LC06;3221225472
ITEM_NAME_GARDENGEM_196_LC07;3221225472
ITEM_NAME_GARDENGEM_196_LC08;3221225472
ITEM_NAME_GARDENGEM_196_LC09;3221225472
ITEM_NAME_GARDENGEM_197;3221225472
ITEM_NAME_GARDENGEM_197_LC01;3221225472
ITEM_NAME_GARDENGEM_197_LC02;3221225472
ITEM_NAME_GARDENGEM_197_LC03;el
ITEM_NAME_GARDENGEM_197_LC04;un
ITEM_NAME_GARDENGEM_197_LC05;3221225472
ITEM_NAME_GARDENGEM_197_LC06;3221225472
ITEM_NAME_GARDENGEM_197_LC07;3221225472
ITEM_NAME_GARDENGEM_197_LC08;3221225472
ITEM_NAME_GARDENGEM_197_LC09;3221225472
ITEM_NAME_GARDENGEM_198;3221225472
ITEM_NAME_GARDENGEM_198_LC01;3221225472
ITEM_NAME_GARDENGEM_198_LC02;3221225472
ITEM_NAME_GARDENGEM_198_LC03;el
ITEM_NAME_GARDENGEM_198_LC04;un
ITEM_NAME_GARDENGEM_198_LC05;3221225472
ITEM_NAME_GARDENGEM_198_LC06;3221225472
ITEM_NAME_GARDENGEM_198_LC07;3221225472
ITEM_NAME_GARDENGEM_198_LC08;3221225472
ITEM_NAME_GARDENGEM_198_LC09;3221225472
ITEM_NAME_GARDENGEM_199;3221225472
ITEM_NAME_GARDENGEM_199_LC01;3221225472
ITEM_NAME_GARDENGEM_199_LC02;3221225472
ITEM_NAME_GARDENGEM_199_LC03;3221225472
ITEM_NAME_GARDENGEM_199_LC04;3221225472
ITEM_NAME_GARDENGEM_199_LC05;3221225472
ITEM_NAME_GARDENGEM_199_LC06;3221225472
ITEM_NAME_GARDENGEM_199_LC07;3221225472
ITEM_NAME_GARDENGEM_199_LC08;3221225472
ITEM_NAME_GARDENGEM_199_LC09;3221225472
ITEM_NAME_GARDENGEM_200;3221225472
ITEM_NAME_GARDENGEM_200_LC01;3221225472
ITEM_NAME_GARDENGEM_200_LC02;3221225472
ITEM_NAME_GARDENGEM_200_LC03;el
ITEM_NAME_GARDENGEM_200_LC04;un
ITEM_NAME_GARDENGEM_200_LC05;3221225472
ITEM_NAME_GARDENGEM_200_LC06;3221225472
ITEM_NAME_GARDENGEM_200_LC07;3221225472
ITEM_NAME_GARDENGEM_200_LC08;3221225472
ITEM_NAME_GARDENGEM_200_LC09;3221225472
ITEM_NAME_GARDENGEM_201;3221225472
ITEM_NAME_GARDENGEM_201_LC01;3221225472
ITEM_NAME_GARDENGEM_201_LC02;3221225472
ITEM_NAME_GARDENGEM_201_LC03;el
ITEM_NAME_GARDENGEM_201_LC04;un
ITEM_NAME_GARDENGEM_201_LC05;3221225472
ITEM_NAME_GARDENGEM_201_LC06;3221225472
ITEM_NAME_GARDENGEM_201_LC07;3221225472
ITEM_NAME_GARDENGEM_201_LC08;3221225472
ITEM_NAME_GARDENGEM_201_LC09;3221225472
ITEM_NAME_GARDENGEM_202;3221225472
ITEM_NAME_GARDENGEM_202_LC01;3221225472
ITEM_NAME_GARDENGEM_202_LC02;3221225472
ITEM_NAME_GARDENGEM_202_LC03;el
ITEM_NAME_GARDENGEM_202_LC04;un
ITEM_NAME_GARDENGEM_202_LC05;3221225472
ITEM_NAME_GARDENGEM_202_LC06;3221225472
ITEM_NAME_GARDENGEM_202_LC07;3221225472
ITEM_NAME_GARDENGEM_202_LC08;3221225472
ITEM_NAME_GARDENGEM_202_LC09;3221225472
ITEM_NAME_GARDENGEM_203;3221225472
ITEM_NAME_GARDENGEM_203_LC01;3221225472
ITEM_NAME_GARDENGEM_203_LC02;3221225472
ITEM_NAME_GARDENGEM_203_LC03;el
ITEM_NAME_GARDENGEM_203_LC04;un
ITEM_NAME_GARDENGEM_203_LC05;3221225472
ITEM_NAME_GARDENGEM_203_LC06;3221225472
ITEM_NAME_GARDENGEM_203_LC07;3221225472
ITEM_NAME_GARDENGEM_203_LC08;3221225472
ITEM_NAME_GARDENGEM_203_LC09;3221225472
ITEM_NAME_GARDENGEM_204;3221225472
ITEM_NAME_GARDENGEM_204_LC01;3221225472
ITEM_NAME_GARDENGEM_204_LC02;3221225472
ITEM_NAME_GARDENGEM_204_LC03;el
ITEM_NAME_GARDENGEM_204_LC04;un
ITEM_NAME_GARDENGEM_204_LC05;3221225472
ITEM_NAME_GARDENGEM_204_LC06;3221225472
ITEM_NAME_GARDENGEM_204_LC07;3221225472
ITEM_NAME_GARDENGEM_204_LC08;3221225472
ITEM_NAME_GARDENGEM_204_LC09;3221225472
ITEM_NAME_GARDENGEM_205;3221225472
ITEM_NAME_GARDENGEM_205_LC01;3221225472
ITEM_NAME_GARDENGEM_205_LC02;3221225472
ITEM_NAME_GARDENGEM_205_LC03;el
ITEM_NAME_GARDENGEM_205_LC04;un
ITEM_NAME_GARDENGEM_205_LC05;3221225472
ITEM_NAME_GARDENGEM_205_LC06;3221225472
ITEM_NAME_GARDENGEM_205_LC07;3221225472
ITEM_NAME_GARDENGEM_205_LC08;3221225472
ITEM_NAME_GARDENGEM_205_LC09;3221225472
ITEM_NAME_GARDENGEM_206;3221225472
ITEM_NAME_GARDENGEM_206_LC01;3221225472
ITEM_NAME_GARDENGEM_206_LC02;3221225472
ITEM_NAME_GARDENGEM_206_LC03;el
ITEM_NAME_GARDENGEM_206_LC04;un
ITEM_NAME_GARDENGEM_206_LC05;3221225472
ITEM_NAME_GARDENGEM_206_LC06;3221225472
ITEM_NAME_GARDENGEM_206_LC07;3221225472
ITEM_NAME_GARDENGEM_206_LC08;3221225472
ITEM_NAME_GARDENGEM_206_LC09;3221225472
ITEM_NAME_GARDENGEM_207;3221225472
ITEM_NAME_GARDENGEM_207_LC01;3221225472
ITEM_NAME_GARDENGEM_207_LC02;3221225472
ITEM_NAME_GARDENGEM_207_LC03;el
ITEM_NAME_GARDENGEM_207_LC04;un
ITEM_NAME_GARDENGEM_207_LC05;3221225472
ITEM_NAME_GARDENGEM_207_LC06;3221225472
ITEM_NAME_GARDENGEM_207_LC07;3221225472
ITEM_NAME_GARDENGEM_207_LC08;3221225472
ITEM_NAME_GARDENGEM_207_LC09;3221225472
ITEM_NAME_GARDENGEM_208;3221225472
ITEM_NAME_GARDENGEM_208_LC01;3221225472
ITEM_NAME_GARDENGEM_208_LC02;3221225472
ITEM_NAME_GARDENGEM_208_LC03;el
ITEM_NAME_GARDENGEM_208_LC04;un
ITEM_NAME_GARDENGEM_208_LC05;3221225472
ITEM_NAME_GARDENGEM_208_LC06;3221225472
ITEM_NAME_GARDENGEM_208_LC07;3221225472
ITEM_NAME_GARDENGEM_208_LC08;3221225472
ITEM_NAME_GARDENGEM_208_LC09;3221225472
ITEM_NAME_GARDENGEM_209;3221225472
ITEM_NAME_GARDENGEM_209_LC01;3221225472
ITEM_NAME_GARDENGEM_209_LC02;3221225472
ITEM_NAME_GARDENGEM_209_LC03;el
ITEM_NAME_GARDENGEM_209_LC04;un
ITEM_NAME_GARDENGEM_209_LC05;3221225472
ITEM_NAME_GARDENGEM_209_LC06;3221225472
ITEM_NAME_GARDENGEM_209_LC07;3221225472
ITEM_NAME_GARDENGEM_209_LC08;3221225472
ITEM_NAME_GARDENGEM_209_LC09;3221225472
ITEM_NAME_GARDENGEM_210;3221225472
ITEM_NAME_GARDENGEM_210_LC01;3221225472
ITEM_NAME_GARDENGEM_210_LC02;3221225472
ITEM_NAME_GARDENGEM_210_LC03;el
ITEM_NAME_GARDENGEM_210_LC04;un
ITEM_NAME_GARDENGEM_210_LC05;3221225472
ITEM_NAME_GARDENGEM_210_LC06;3221225472
ITEM_NAME_GARDENGEM_210_LC07;3221225472
ITEM_NAME_GARDENGEM_210_LC08;3221225472
ITEM_NAME_GARDENGEM_210_LC09;3221225472
ITEM_NAME_GARDENGEM_211;Prisma de Mog
ITEM_NAME_GARDENGEM_211_LC01;prisma de Mog
ITEM_NAME_GARDENGEM_211_LC02;3221225472
ITEM_NAME_GARDENGEM_211_LC03;el
ITEM_NAME_GARDENGEM_211_LC04;un
ITEM_NAME_GARDENGEM_211_LC05;prismas de Mog
ITEM_NAME_GARDENGEM_211_LC06;3221225472
ITEM_NAME_GARDENGEM_211_LC07;3221225472
ITEM_NAME_GARDENGEM_211_LC08;3221225472
ITEM_NAME_GARDENGEM_211_LC09;3221225472
ITEM_NAME_GARDENGEM_212;Prisma de revisor cactilio
ITEM_NAME_GARDENGEM_212_LC01;prisma de revisor cactilio
ITEM_NAME_GARDENGEM_212_LC02;3221225472
ITEM_NAME_GARDENGEM_212_LC03;el
ITEM_NAME_GARDENGEM_212_LC04;un
ITEM_NAME_GARDENGEM_212_LC05;prismas de revisor cactilio
ITEM_NAME_GARDENGEM_212_LC06;3221225472
ITEM_NAME_GARDENGEM_212_LC07;3221225472
ITEM_NAME_GARDENGEM_212_LC08;3221225472
ITEM_NAME_GARDENGEM_212_LC09;3221225472
ITEM_NAME_GARDENGEM_213;Prisma de Don Beri
ITEM_NAME_GARDENGEM_213_LC01;prisma de Don Beri
ITEM_NAME_GARDENGEM_213_LC02;3221225472
ITEM_NAME_GARDENGEM_213_LC03;el
ITEM_NAME_GARDENGEM_213_LC04;un
ITEM_NAME_GARDENGEM_213_LC05;prismas de Don Beri
ITEM_NAME_GARDENGEM_213_LC06;3221225472
ITEM_NAME_GARDENGEM_213_LC07;3221225472
ITEM_NAME_GARDENGEM_213_LC08;3221225472
ITEM_NAME_GARDENGEM_213_LC09;3221225472
ITEM_NAME_GARDENGEM_214;Prisma de maestro chocobito ★
ITEM_NAME_GARDENGEM_214_LC01;prisma de maestro chocobito ★
ITEM_NAME_GARDENGEM_214_LC02;3221225472
ITEM_NAME_GARDENGEM_214_LC03;el
ITEM_NAME_GARDENGEM_214_LC04;un
ITEM_NAME_GARDENGEM_214_LC05;prismas de maestro chocobito ★
ITEM_NAME_GARDENGEM_214_LC06;3221225472
ITEM_NAME_GARDENGEM_214_LC07;3221225472
ITEM_NAME_GARDENGEM_214_LC08;3221225472
ITEM_NAME_GARDENGEM_214_LC09;3221225472
ITEM_NAME_GARDENGEM_215;Prisma de robochocobo ★
ITEM_NAME_GARDENGEM_215_LC01;prisma de robochocobo ★
ITEM_NAME_GARDENGEM_215_LC02;3221225472
ITEM_NAME_GARDENGEM_215_LC03;el
ITEM_NAME_GARDENGEM_215_LC04;un
ITEM_NAME_GARDENGEM_215_LC05;prismas de robochocobo ★
ITEM_NAME_GARDENGEM_215_LC06;3221225472
ITEM_NAME_GARDENGEM_215_LC07;3221225472
ITEM_NAME_GARDENGEM_215_LC08;3221225472
ITEM_NAME_GARDENGEM_215_LC09;3221225472
ITEM_NAME_GARDENGEM_216;Prisma de Boko
ITEM_NAME_GARDENGEM_216_LC01;prisma de Boko
ITEM_NAME_GARDENGEM_216_LC02;3221225472
ITEM_NAME_GARDENGEM_216_LC03;el
ITEM_NAME_GARDENGEM_216_LC04;un
ITEM_NAME_GARDENGEM_216_LC05;prismas de Boko
ITEM_NAME_GARDENGEM_216_LC06;3221225472
ITEM_NAME_GARDENGEM_216_LC07;3221225472
ITEM_NAME_GARDENGEM_216_LC08;3221225472
ITEM_NAME_GARDENGEM_216_LC09;3221225472
ITEM_NAME_GARDENGEM_217;Prisma de Ifrit ★
ITEM_NAME_GARDENGEM_217_LC01;prisma de Ifrit ★
ITEM_NAME_GARDENGEM_217_LC02;3221225472
ITEM_NAME_GARDENGEM_217_LC03;el
ITEM_NAME_GARDENGEM_217_LC04;un
ITEM_NAME_GARDENGEM_217_LC05;prismas de Ifrit ★
ITEM_NAME_GARDENGEM_217_LC06;3221225472
ITEM_NAME_GARDENGEM_217_LC07;3221225472
ITEM_NAME_GARDENGEM_217_LC08;3221225472
ITEM_NAME_GARDENGEM_217_LC09;3221225472
ITEM_NAME_GARDENGEM_218;Prisma de Ifrita ★
ITEM_NAME_GARDENGEM_218_LC01;prisma de Ifrita ★
ITEM_NAME_GARDENGEM_218_LC02;3221225472
ITEM_NAME_GARDENGEM_218_LC03;el
ITEM_NAME_GARDENGEM_218_LC04;un
ITEM_NAME_GARDENGEM_218_LC05;prismas de Ifrita ★
ITEM_NAME_GARDENGEM_218_LC06;3221225472
ITEM_NAME_GARDENGEM_218_LC07;3221225472
ITEM_NAME_GARDENGEM_218_LC08;3221225472
ITEM_NAME_GARDENGEM_218_LC09;3221225472
ITEM_NAME_GARDENGEM_219;Prisma de Shiva ★
ITEM_NAME_GARDENGEM_219_LC01;prisma de Shiva ★
ITEM_NAME_GARDENGEM_219_LC02;3221225472
ITEM_NAME_GARDENGEM_219_LC03;el
ITEM_NAME_GARDENGEM_219_LC04;un
ITEM_NAME_GARDENGEM_219_LC05;prismas de Shiva ★
ITEM_NAME_GARDENGEM_219_LC06;3221225472
ITEM_NAME_GARDENGEM_219_LC07;3221225472
ITEM_NAME_GARDENGEM_219_LC08;3221225472
ITEM_NAME_GARDENGEM_219_LC09;3221225472
ITEM_NAME_GARDENGEM_220;Prisma de Ultrashiva ★
ITEM_NAME_GARDENGEM_220_LC01;prisma de Ultrashiva ★
ITEM_NAME_GARDENGEM_220_LC02;3221225472
ITEM_NAME_GARDENGEM_220_LC03;el
ITEM_NAME_GARDENGEM_220_LC04;un
ITEM_NAME_GARDENGEM_220_LC05;prismas de Ultrashiva ★
ITEM_NAME_GARDENGEM_220_LC06;3221225472
ITEM_NAME_GARDENGEM_220_LC07;3221225472
ITEM_NAME_GARDENGEM_220_LC08;3221225472
ITEM_NAME_GARDENGEM_220_LC09;3221225472
ITEM_NAME_GARDENGEM_221;Prisma de Lamú ★
ITEM_NAME_GARDENGEM_221_LC01;prisma de Lamú ★
ITEM_NAME_GARDENGEM_221_LC02;3221225472
ITEM_NAME_GARDENGEM_221_LC03;el
ITEM_NAME_GARDENGEM_221_LC04;un
ITEM_NAME_GARDENGEM_221_LC05;prismas de Lamú ★
ITEM_NAME_GARDENGEM_221_LC06;3221225472
ITEM_NAME_GARDENGEM_221_LC07;3221225472
ITEM_NAME_GARDENGEM_221_LC08;3221225472
ITEM_NAME_GARDENGEM_221_LC09;3221225472
ITEM_NAME_GARDENGEM_222;Prisma de Lamuy ★
ITEM_NAME_GARDENGEM_222_LC01;prisma de Lamuy ★
ITEM_NAME_GARDENGEM_222_LC02;3221225472
ITEM_NAME_GARDENGEM_222_LC03;el
ITEM_NAME_GARDENGEM_222_LC04;un
ITEM_NAME_GARDENGEM_222_LC05;prismas de Lamuy ★
ITEM_NAME_GARDENGEM_222_LC06;3221225472
ITEM_NAME_GARDENGEM_222_LC07;3221225472
ITEM_NAME_GARDENGEM_222_LC08;3221225472
ITEM_NAME_GARDENGEM_222_LC09;3221225472
ITEM_NAME_GARDENGEM_223;Prisma de Leviatán ★
ITEM_NAME_GARDENGEM_223_LC01;prisma de Leviatán ★
ITEM_NAME_GARDENGEM_223_LC02;3221225472
ITEM_NAME_GARDENGEM_223_LC03;el
ITEM_NAME_GARDENGEM_223_LC04;un
ITEM_NAME_GARDENGEM_223_LC05;prismas de Leviatán ★
ITEM_NAME_GARDENGEM_223_LC06;3221225472
ITEM_NAME_GARDENGEM_223_LC07;3221225472
ITEM_NAME_GARDENGEM_223_LC08;3221225472
ITEM_NAME_GARDENGEM_223_LC09;3221225472
ITEM_NAME_GARDENGEM_224;Prisma de Bahamut ★
ITEM_NAME_GARDENGEM_224_LC01;prisma de Bahamut ★
ITEM_NAME_GARDENGEM_224_LC02;3221225472
ITEM_NAME_GARDENGEM_224_LC03;el
ITEM_NAME_GARDENGEM_224_LC04;un
ITEM_NAME_GARDENGEM_224_LC05;prismas de Bahamut ★
ITEM_NAME_GARDENGEM_224_LC06;3221225472
ITEM_NAME_GARDENGEM_224_LC07;3221225472
ITEM_NAME_GARDENGEM_224_LC08;3221225472
ITEM_NAME_GARDENGEM_224_LC09;3221225472
ITEM_NAME_GARDENGEM_225;Prisma de Odín ★
ITEM_NAME_GARDENGEM_225_LC01;prisma de Odín ★
ITEM_NAME_GARDENGEM_225_LC02;3221225472
ITEM_NAME_GARDENGEM_225_LC03;el
ITEM_NAME_GARDENGEM_225_LC04;un
ITEM_NAME_GARDENGEM_225_LC05;prismas de Odín ★
ITEM_NAME_GARDENGEM_225_LC06;3221225472
ITEM_NAME_GARDENGEM_225_LC07;3221225472
ITEM_NAME_GARDENGEM_225_LC08;3221225472
ITEM_NAME_GARDENGEM_225_LC09;3221225472
ITEM_NAME_GARDENGEM_226;Prisma de Diablo ★
ITEM_NAME_GARDENGEM_226_LC01;prisma de Diablo ★
ITEM_NAME_GARDENGEM_226_LC02;3221225472
ITEM_NAME_GARDENGEM_226_LC03;el
ITEM_NAME_GARDENGEM_226_LC04;un
ITEM_NAME_GARDENGEM_226_LC05;prismas de Diablo ★
ITEM_NAME_GARDENGEM_226_LC06;3221225472
ITEM_NAME_GARDENGEM_226_LC07;3221225472
ITEM_NAME_GARDENGEM_226_LC08;3221225472
ITEM_NAME_GARDENGEM_226_LC09;3221225472
ITEM_NAME_GARDENGEM_227;Prisma de pingüirreina ★
ITEM_NAME_GARDENGEM_227_LC01;prisma de pingüirreina ★
ITEM_NAME_GARDENGEM_227_LC02;3221225472
ITEM_NAME_GARDENGEM_227_LC03;el
ITEM_NAME_GARDENGEM_227_LC04;un
ITEM_NAME_GARDENGEM_227_LC05;prismas de pingüirreina ★
ITEM_NAME_GARDENGEM_227_LC06;3221225472
ITEM_NAME_GARDENGEM_227_LC07;3221225472
ITEM_NAME_GARDENGEM_227_LC08;3221225472
ITEM_NAME_GARDENGEM_227_LC09;3221225472
ITEM_NAME_GARDENGEM_228;Prisma de Pingu
ITEM_NAME_GARDENGEM_228_LC01;prisma de Pingu
ITEM_NAME_GARDENGEM_228_LC02;3221225472
ITEM_NAME_GARDENGEM_228_LC03;el
ITEM_NAME_GARDENGEM_228_LC04;un
ITEM_NAME_GARDENGEM_228_LC05;prismas de Pingu
ITEM_NAME_GARDENGEM_228_LC06;3221225472
ITEM_NAME_GARDENGEM_228_LC07;3221225472
ITEM_NAME_GARDENGEM_228_LC08;3221225472
ITEM_NAME_GARDENGEM_228_LC09;3221225472
ITEM_NAME_GARDENGEM_229;Prisma de Pipo
ITEM_NAME_GARDENGEM_229_LC01;prisma de Pipo
ITEM_NAME_GARDENGEM_229_LC02;3221225472
ITEM_NAME_GARDENGEM_229_LC03;el
ITEM_NAME_GARDENGEM_229_LC04;un
ITEM_NAME_GARDENGEM_229_LC05;prismas de Pipo
ITEM_NAME_GARDENGEM_229_LC06;3221225472
ITEM_NAME_GARDENGEM_229_LC07;3221225472
ITEM_NAME_GARDENGEM_229_LC08;3221225472
ITEM_NAME_GARDENGEM_229_LC09;3221225472
ITEM_NAME_GARDENGEM_230;Prisma de princesa duende ★
ITEM_NAME_GARDENGEM_230_LC01;prisma de princesa duende ★
ITEM_NAME_GARDENGEM_230_LC02;3221225472
ITEM_NAME_GARDENGEM_230_LC03;el
ITEM_NAME_GARDENGEM_230_LC04;un
ITEM_NAME_GARDENGEM_230_LC05;prismas de princesa duende ★
ITEM_NAME_GARDENGEM_230_LC06;3221225472
ITEM_NAME_GARDENGEM_230_LC07;3221225472
ITEM_NAME_GARDENGEM_230_LC08;3221225472
ITEM_NAME_GARDENGEM_230_LC09;3221225472
ITEM_NAME_GARDENGEM_231;Prisma de Ultros ★
ITEM_NAME_GARDENGEM_231_LC01;prisma de Ultros ★
ITEM_NAME_GARDENGEM_231_LC02;3221225472
ITEM_NAME_GARDENGEM_231_LC03;el
ITEM_NAME_GARDENGEM_231_LC04;un
ITEM_NAME_GARDENGEM_231_LC05;prismas de Ultros ★
ITEM_NAME_GARDENGEM_231_LC06;3221225472
ITEM_NAME_GARDENGEM_231_LC07;3221225472
ITEM_NAME_GARDENGEM_231_LC08;3221225472
ITEM_NAME_GARDENGEM_231_LC09;3221225472
ITEM_NAME_GARDENGEM_232;Prisma de princesa zombi ★
ITEM_NAME_GARDENGEM_232_LC01;prisma de princesa zombi ★
ITEM_NAME_GARDENGEM_232_LC02;3221225472
ITEM_NAME_GARDENGEM_232_LC03;el
ITEM_NAME_GARDENGEM_232_LC04;un
ITEM_NAME_GARDENGEM_232_LC05;prismas de princesa zombi ★
ITEM_NAME_GARDENGEM_232_LC06;3221225472
ITEM_NAME_GARDENGEM_232_LC07;3221225472
ITEM_NAME_GARDENGEM_232_LC08;3221225472
ITEM_NAME_GARDENGEM_232_LC09;3221225472
ITEM_NAME_GARDENGEM_233;Prisma de moguventurero
ITEM_NAME_GARDENGEM_233_LC01;prisma de moguventurero
ITEM_NAME_GARDENGEM_233_LC02;3221225472
ITEM_NAME_GARDENGEM_233_LC03;el
ITEM_NAME_GARDENGEM_233_LC04;un
ITEM_NAME_GARDENGEM_233_LC05;prismas de moguventurero
ITEM_NAME_GARDENGEM_233_LC06;3221225472
ITEM_NAME_GARDENGEM_233_LC07;3221225472
ITEM_NAME_GARDENGEM_233_LC08;3221225472
ITEM_NAME_GARDENGEM_233_LC09;3221225472
ITEM_NAME_GARDENGEM_234;Prisma de rubí dorado
ITEM_NAME_GARDENGEM_234_LC01;prisma de rubí dorado
ITEM_NAME_GARDENGEM_234_LC02;3221225472
ITEM_NAME_GARDENGEM_234_LC03;el
ITEM_NAME_GARDENGEM_234_LC04;un
ITEM_NAME_GARDENGEM_234_LC05;prismas de rubí dorado
ITEM_NAME_GARDENGEM_234_LC06;3221225472
ITEM_NAME_GARDENGEM_234_LC07;3221225472
ITEM_NAME_GARDENGEM_234_LC08;3221225472
ITEM_NAME_GARDENGEM_234_LC09;3221225472
ITEM_NAME_GARDENGEM_235;Prisma de nidhogg
ITEM_NAME_GARDENGEM_235_LC01;prisma de nidhogg
ITEM_NAME_GARDENGEM_235_LC02;3221225472
ITEM_NAME_GARDENGEM_235_LC03;el
ITEM_NAME_GARDENGEM_235_LC04;un
ITEM_NAME_GARDENGEM_235_LC05;prismas de nidhogg
ITEM_NAME_GARDENGEM_235_LC06;3221225472
ITEM_NAME_GARDENGEM_235_LC07;3221225472
ITEM_NAME_GARDENGEM_235_LC08;3221225472
ITEM_NAME_GARDENGEM_235_LC09;3221225472
ITEM_NAME_GARDENGEM_236;Prisma de Pompontama
ITEM_NAME_GARDENGEM_236_LC01;prisma de Pompontama
ITEM_NAME_GARDENGEM_236_LC02;3221225472
ITEM_NAME_GARDENGEM_236_LC03;el
ITEM_NAME_GARDENGEM_236_LC04;un
ITEM_NAME_GARDENGEM_236_LC05;prismas de Pompontama
ITEM_NAME_GARDENGEM_236_LC06;3221225472
ITEM_NAME_GARDENGEM_236_LC07;3221225472
